,video_id,frame_id,object,confidence,quantity,bbox_x,bbox_y,bbox_w,bbox_h
481,L21_V01,8062,person,0.4447,3,0,0,344,640
482,L21_V01,8062,person,0.42,3,0,-1,1141,719
483,L21_V01,8101,person,0.9668,1,94,55,724,581
484,L21_V01,8101,pottedplant,0.3871,1,882,126,397,512
485,L21_V01,8376,person,0.7538,1,0,-1,1279,656
486,L21_V01,8376,bed,0.3364,1,0,0,1279,719
487,L21_V01,8376,suitcase,0.3087,1,0,0,1279,719
488,L21_V01,8377,person,0.803,1,0,0,1279,659
489,L21_V01,8377,suitcase,0.318,1,0,0,1279,719
490,L21_V01,8377,bed,0.3131,1,0,0,1279,719
491,L21_V01,8412,person,0.97,2,221,80,973,558
492,L21_V01,8412,person,0.5633,2,957,325,74,125
493,L21_V01,8412,laptop,0.9614,1,915,279,364,303
494,L21_V01,8412,remote,0.6642,1,998,489,173,98
495,L21_V01,8412,tvmonitor,0.6603,1,107,0,333,267
496,L21_V01,8412,chair,0.359,1,1179,339,101,154
497,L21_V01,8506,person,0.9645,1,346,51,559,586
498,L21_V01,8506,tie,0.9005,1,565,371,65,242
499,L21_V01,8961,fire hydrant,0.3107,1,537,15,243,383
500,L21_V01,8962,keyboard,0.3205,1,294,331,812,306
501,L21_V01,8975,person,0.9104,1,1185,283,92,257
502,L21_V01,8975,sink,0.3125,1,1053,431,89,29
503,L21_V01,9034,sink,0.3783,1,103,1,1065,197
504,L21_V01,9092,person,0.9544,2,610,211,283,345
505,L21_V01,9092,person,0.8802,2,163,285,57,76
506,L21_V01,9092,clock,0.9087,1,1063,22,57,76
507,L21_V01,9092,book,0.3489,3,468,470,44,22
508,L21_V01,9092,book,0.3414,3,334,474,73,26
509,L21_V01,9092,book,0.3168,3,499,468,59,22
510,L21_V01,9141,oven,0.4599,3,0,0,319,242
511,L21_V01,9141,oven,0.3801,3,0,137,172,211
512,L21_V01,9141,oven,0.3078,3,0,138,169,119
513,L21_V01,9141,book,0.3701,2,534,439,222,77
514,L21_V01,9141,book,0.3328,2,570,500,243,57
515,L21_V01,9184,book,0.5587,3,225,4,871,551
516,L21_V01,9184,book,0.434,3,233,0,773,252
517,L21_V01,9184,book,0.3024,3,0,39,279,410
518,L21_V01,9184,person,0.4366,1,16,336,569,301
519,L21_V01,9184,tvmonitor,0.377,1,225,4,871,551
520,L21_V01,9197,book,0.702,2,202,0,860,559
521,L21_V01,9197,book,0.427,2,0,61,325,576
522,L21_V01,9197,person,0.5918,5,1050,0,229,367
523,L21_V01,9197,person,0.5148,5,1038,0,240,639
524,L21_V01,9197,person,0.3689,5,1,0,1270,719
525,L21_V01,9197,person,0.3625,5,1050,0,229,284
526,L21_V01,9197,person,0.3338,5,1009,690,221,30
527,L21_V01,9251,person,0.9277,11,1054,328,225,287
528,L21_V01,9251,person,0.923,11,721,46,342,511
529,L21_V01,9251,person,0.8784,11,449,180,337,378
530,L21_V01,9251,person,0.8597,11,466,381,60,75
531,L21_V01,9251,person,0.8056,11,1,205,375,432
532,L21_V01,9251,person,0.801,11,20,276,111,132
533,L21_V01,9251,person,0.6616,11,338,455,91,100
534,L21_V01,9251,person,0.5071,11,0,355,51,277
535,L21_V01,9251,person,0.4306,11,0,355,50,116
536,L21_V01,9251,person,0.3579,11,1,205,463,512
537,L21_V01,9251,person,0.3154,11,53,337,66,66
538,L21_V01,9251,cell phone,0.5917,1,948,367,168,106
539,L21_V01,9251,tie,0.3868,1,615,457,57,100
540,L21_V01,9251,aeroplane,0.304,1,934,0,274,65
541,L21_V01,9325,person,0.9266,15,953,441,155,197
542,L21_V01,9325,person,0.9245,15,141,414,163,222
543,L21_V01,9325,person,0.92,15,232,462,271,176
544,L21_V01,9325,person,0.9068,15,703,399,127,147
545,L21_V01,9325,person,0.9007,15,723,238,136,248
546,L21_V01,9325,person,0.8969,15,372,449,131,162
547,L21_V01,9325,person,0.8907,15,758,451,170,186
548,L21_V01,9325,person,0.8816,15,411,424,128,142
549,L21_V01,9325,person,0.8781,15,0,442,141,196
550,L21_V01,9325,person,0.8512,15,1155,480,124,159
551,L21_V01,9325,person,0.8032,15,1172,407,107,108
552,L21_V01,9325,person,0.6903,15,847,406,88,118
553,L21_V01,9325,person,0.5475,15,862,546,118,93
554,L21_V01,9325,person,0.4937,15,0,409,32,46
555,L21_V01,9325,person,0.304,15,811,690,230,29
556,L21_V01,9325,tvmonitor,0.8275,1,1136,337,79,58
557,L21_V01,9325,chair,0.6055,5,1065,348,56,51
558,L21_V01,9325,chair,0.4346,5,477,566,65,72
559,L21_V01,9325,chair,0.3582,5,1103,573,38,65
560,L21_V01,9325,chair,0.3305,5,508,536,25,31
561,L21_V01,9325,chair,0.3069,5,720,538,65,37
562,L21_V01,9325,diningtable,0.5307,1,694,573,122,64
563,L21_V01,9386,person,0.9509,1,517,45,457,669
564,L21_V01,9386,cell phone,0.4265,1,522,295,49,35
565,L21_V01,9386,clock,0.3629,1,632,397,47,43
566,L21_V01,9441,person,0.8657,23,116,383,205,255
567,L21_V01,9441,person,0.8607,23,328,389,217,197
568,L21_V01,9441,person,0.8295,23,974,418,246,222
569,L21_V01,9441,person,0.8127,23,844,271,175,209
570,L21_V01,9441,person,0.8042,23,538,458,218,179
571,L21_V01,9441,person,0.7243,23,718,303,173,333
572,L21_V01,9441,person,0.6714,23,513,233,178,309
573,L21_V01,9441,person,0.6119,23,670,208,106,181
574,L21_V01,9441,person,0.6113,23,431,212,102,127
575,L21_V01,9441,person,0.5908,23,1075,229,109,141
576,L21_V01,9441,person,0.5788,23,982,249,119,186
577,L21_V01,9441,person,0.5294,23,358,543,133,95
578,L21_V01,9441,person,0.5253,23,916,197,92,120
579,L21_V01,9441,person,0.5247,23,310,294,138,148
580,L21_V01,9441,person,0.5203,23,205,232,119,195
581,L21_V01,9441,person,0.5139,23,63,251,86,142
582,L21_V01,9441,person,0.503,23,788,189,63,95
583,L21_V01,9441,person,0.4933,23,836,192,81,173
584,L21_V01,9441,person,0.4866,23,537,197,71,124
585,L21_V01,9441,person,0.4066,23,103,284,165,203
586,L21_V01,9441,person,0.3686,23,730,181,65,101
587,L21_V01,9441,person,0.3582,23,104,284,216,202
588,L21_V01,9441,person,0.3383,23,1162,328,117,210
589,L21_V01,9441,chair,0.8036,13,944,522,61,117
590,L21_V01,9441,chair,0.5461,13,408,300,33,86
591,L21_V01,9441,chair,0.5329,13,1142,383,66,115
592,L21_V01,9441,chair,0.4174,13,1177,467,103,74
593,L21_V01,9441,chair,0.4011,13,0,453,29,83
594,L21_V01,9441,chair,0.399,13,975,340,51,93
595,L21_V01,9441,chair,0.3967,13,41,572,64,67
596,L21_V01,9441,chair,0.3836,13,512,280,27,43
597,L21_V01,9441,chair,0.3798,13,430,260,26,59
598,L21_V01,9441,chair,0.3776,13,701,431,58,78
599,L21_V01,9441,chair,0.3502,13,539,297,24,25
600,L21_V01,9441,chair,0.3163,13,509,416,61,123
601,L21_V01,9441,chair,0.316,13,700,432,107,204
602,L21_V01,9441,bottle,0.779,3,680,370,17,58
603,L21_V01,9441,bottle,0.3932,3,1150,345,21,49
604,L21_V01,9441,bottle,0.3551,3,652,372,11,41
605,L21_V01,9441,diningtable,0.4362,8,464,534,145,102
606,L21_V01,9441,diningtable,0.4268,8,740,427,333,155
607,L21_V01,9441,diningtable,0.3827,8,1020,345,226,107
608,L21_V01,9441,diningtable,0.3795,8,196,582,168,56
609,L21_V01,9441,diningtable,0.3671,8,556,383,176,77
610,L21_V01,9441,diningtable,0.3207,8,430,318,122,148
611,L21_V01,9441,diningtable,0.3069,8,555,382,180,157
612,L21_V01,9441,diningtable,0.3064,8,760,275,78,30
613,L21_V01,9441,tvmonitor,0.3877,1,106,46,203,139
614,L21_V01,9441,cell phone,0.3242,1,1233,627,39,11
615,L21_V01,9441,cup,0.3179,1,1171,346,17,35
616,L21_V01,9507,train,0.8526,1,1,3,1279,715
617,L21_V01,9507,oven,0.5019,1,1,3,1279,715
618,L21_V01,9508,train,0.8565,1,0,8,1279,708
619,L21_V01,9508,oven,0.4691,1,0,8,1279,708
620,L21_V01,9569,person,0.9038,24,738,388,192,224
621,L21_V01,9569,person,0.8444,24,1007,347,144,259
622,L21_V01,9569,person,0.8113,24,705,372,95,135
623,L21_V01,9569,person,0.7786,24,893,351,92,123
624,L21_V01,9569,person,0.756,24,1114,343,147,136
625,L21_V01,9569,person,0.7327,24,378,273,108,176
626,L21_V01,9569,person,0.6474,24,610,339,114,112
627,L21_V01,9569,person,0.6169,24,550,294,91,98
628,L21_V01,9569,person,0.5819,24,764,311,69,94
629,L21_V01,9569,person,0.5685,24,952,316,63,92
630,L21_V01,9569,person,0.5469,24,1015,301,112,112
631,L21_V01,9569,person,0.5306,24,832,326,60,77
632,L21_V01,9569,person,0.4811,24,881,311,58,88
633,L21_V01,9569,person,0.4719,24,976,294,60,75
634,L21_V01,9569,person,0.4476,24,1220,319,59,158
635,L21_V01,9569,person,0.4117,24,703,297,43,79
636,L21_V01,9569,person,0.3689,24,907,279,54,72
637,L21_V01,9569,person,0.3675,24,781,284,45,52
638,L21_V01,9569,person,0.3551,24,685,289,30,52
639,L21_V01,9569,person,0.352,24,856,280,47,59
640,L21_V01,9569,person,0.3483,24,823,289,39,53
641,L21_V01,9569,person,0.3351,24,540,294,99,169
642,L21_V01,9569,person,0.3237,24,1219,319,60,97
643,L21_V01,9569,person,0.3182,24,1136,314,66,73
644,L21_V01,9569,chair,0.9035,6,349,322,76,135
645,L21_V01,9569,chair,0.5905,6,909,483,62,141
646,L21_V01,9569,chair,0.373,6,430,345,96,113
647,L21_V01,9569,chair,0.3722,6,873,483,96,153
648,L21_V01,9569,chair,0.3712,6,1253,460,24,27
649,L21_V01,9569,chair,0.3409,6,980,444,44,47
650,L21_V01,9569,diningtable,0.7298,3,571,392,341,243
651,L21_V01,9569,diningtable,0.3511,3,1139,468,140,129
652,L21_V01,9569,diningtable,0.3052,3,1147,470,132,46
653,L21_V01,9569,tvmonitor,0.5051,3,764,166,238,101
654,L21_V01,9569,tvmonitor,0.3653,3,0,2,334,634
655,L21_V01,9569,tvmonitor,0.3023,3,770,85,20,33
656,L21_V01,9569,clock,0.4911,2,1095,150,52,38
657,L21_V01,9569,clock,0.3166,2,313,5,52,75
658,L21_V01,9569,backpack,0.4502,1,1099,580,178,59
659,L21_V01,9569,pottedplant,0.4151,1,484,269,47,63
660,L21_V01,9569,laptop,0.328,1,1018,496,56,34
661,L21_V01,9569,tie,0.3198,1,786,353,15,29
662,L21_V01,9629,person,0.932,7,155,12,571,624
663,L21_V01,9629,person,0.9275,7,544,0,334,365
664,L21_V01,9629,person,0.923,7,978,68,301,569
665,L21_V01,9629,person,0.8385,7,623,133,548,504
666,L21_V01,9629,person,0.6095,7,1178,0,101,132
667,L21_V01,9629,person,0.6017,7,0,0,392,626
668,L21_V01,9629,person,0.4635,7,0,0,391,486
669,L21_V01,9629,tie,0.8638,5,140,254,158,234
670,L21_V01,9629,tie,0.8524,5,397,459,113,179
671,L21_V01,9629,tie,0.7377,5,1044,501,184,137
672,L21_V01,9629,tie,0.3602,5,1044,359,213,280
673,L21_V01,9629,tie,0.3097,5,695,690,71,29
674,L21_V01,9629,clock,0.3657,1,157,512,37,38
675,L21_V01,9708,person,0.912,21,406,424,179,214
676,L21_V01,9708,person,0.8701,21,1059,406,220,233
677,L21_V01,9708,person,0.8582,21,838,438,228,201
678,L21_V01,9708,person,0.8538,21,747,423,154,214
679,L21_V01,9708,person,0.827,21,576,307,98,185
680,L21_V01,9708,person,0.8014,21,382,429,97,153
681,L21_V01,9708,person,0.7682,21,602,480,195,157
682,L21_V01,9708,person,0.7559,21,198,495,144,143
683,L21_V01,9708,person,0.7513,21,1031,380,96,175
684,L21_V01,9708,person,0.6864,21,698,411,90,120
685,L21_V01,9708,person,0.6104,21,339,415,81,127
686,L21_V01,9708,person,0.5704,21,844,389,67,104
687,L21_V01,9708,person,0.5532,21,980,378,64,92
688,L21_V01,9708,person,0.5481,21,519,407,62,120
689,L21_V01,9708,person,0.4528,21,572,433,127,198
690,L21_V01,9708,person,0.421,21,211,454,182,183
691,L21_V01,9708,person,0.392,21,212,412,181,224
692,L21_V01,9708,person,0.3838,21,954,395,88,76
693,L21_V01,9708,person,0.3778,21,560,397,110,164
694,L21_V01,9708,person,0.352,21,237,409,98,98
695,L21_V01,9708,person,0.3074,21,208,411,97,107
696,L21_V01,9708,bottle,0.8912,3,101,489,45,86
697,L21_V01,9708,bottle,0.8469,3,50,493,50,85
698,L21_V01,9708,bottle,0.8462,3,146,486,47,86
699,L21_V01,9708,hair drier,0.7178,2,1086,23,104,92
700,L21_V01,9708,hair drier,0.4879,2,1137,23,46,46
701,L21_V01,9708,pottedplant,0.6224,1,810,329,114,83
702,L21_V01,9708,chair,0.5175,5,1007,502,48,86
703,L21_V01,9708,chair,0.4446,5,1073,512,59,43
704,L21_V01,9708,chair,0.4146,5,1055,512,76,84
705,L21_V01,9708,chair,0.3877,5,704,385,50,37
706,L21_V01,9708,chair,0.3432,5,0,605,53,35
707,L21_V01,9722,person,0.8087,1,902,172,176,405
708,L21_V01,9722,tie,0.7685,1,972,266,21,71
709,L21_V01,9722,train,0.5612,1,9,0,1271,468
710,L21_V01,9722,diningtable,0.3884,2,638,402,641,235
711,L21_V01,9722,diningtable,0.3592,2,638,402,640,137
712,L21_V01,9722,book,0.3627,1,939,405,112,24
713,L21_V01,9722,cell phone,0.3406,1,936,357,58,19
714,L21_V01,10427,truck,0.5396,1,464,186,458,362
715,L21_V01,10427,car,0.4618,1,464,187,458,362
716,L21_V01,10427,motorbike,0.3884,1,464,186,458,362
717,L21_V01,10465,person,0.9513,8,523,145,106,318
718,L21_V01,10465,person,0.9496,8,366,143,108,340
719,L21_V01,10465,person,0.9378,8,243,139,104,382
720,L21_V01,10465,person,0.9168,8,971,175,60,203
721,L21_V01,10465,person,0.8775,8,689,158,50,140
722,L21_V01,10465,person,0.8714,8,1025,178,52,196
723,L21_V01,10465,person,0.6045,8,820,198,43,89
724,L21_V01,10465,person,0.5818,8,614,169,50,63
725,L21_V01,10465,tvmonitor,0.8972,1,145,135,201,130
726,L21_V01,10465,chair,0.7284,1,201,290,65,59
727,L21_V01,10465,pottedplant,0.5946,1,1130,233,73,82
728,L21_V01,10465,tie,0.5259,6,566,208,17,77
729,L21_V01,10465,tie,0.4419,6,1031,216,19,58
730,L21_V01,10465,tie,0.3825,6,1029,216,16,60
731,L21_V01,10465,tie,0.3732,6,704,198,9,25
732,L21_V01,10465,tie,0.3639,6,1035,216,14,44
733,L21_V01,10465,tie,0.3185,6,416,206,17,82
734,L21_V01,10465,diningtable,0.5069,3,614,286,139,137
735,L21_V01,10465,diningtable,0.4579,3,780,265,215,120
736,L21_V01,10465,diningtable,0.3797,3,206,318,182,165
737,L21_V01,10465,oven,0.3578,2,36,316,211,221
738,L21_V01,10465,oven,0.3473,2,97,435,147,96
739,L21_V01,10541,person,0.9162,8,810,100,265,457
740,L21_V01,10541,person,0.8812,8,1032,154,133,162
741,L21_V01,10541,person,0.848,8,112,70,270,487
742,L21_V01,10541,person,0.8254,8,461,98,243,459
743,L21_V01,10541,person,0.4261,8,459,97,246,620
744,L21_V01,10541,person,0.4003,8,111,70,265,648
745,L21_V01,10541,person,0.3071,8,1230,121,49,230
746,L21_V01,10541,person,0.3068,8,1231,121,49,317
747,L21_V01,10541,chair,0.6673,3,0,449,170,187
748,L21_V01,10541,chair,0.3631,3,0,449,170,269
749,L21_V01,10541,chair,0.3382,3,0,449,169,87
750,L21_V01,10541,tvmonitor,0.6543,4,0,59,369,302
751,L21_V01,10541,tvmonitor,0.4756,4,1066,313,179,154
752,L21_V01,10541,tvmonitor,0.3151,4,0,58,239,297
753,L21_V01,10541,tvmonitor,0.3042,4,1203,275,29,39
754,L21_V01,10541,tie,0.4832,1,921,255,62,187
755,L21_V01,10541,cell phone,0.4286,3,332,405,54,27
756,L21_V01,10541,cell phone,0.3409,3,578,391,36,59
757,L21_V01,10541,cell phone,0.3151,3,945,386,37,56
758,L21_V01,10541,laptop,0.3369,1,1066,313,179,154
759,L21_V01,10610,cell phone,0.8714,1,443,184,437,363
760,L21_V01,10610,person,0.8022,4,0,0,731,526
761,L21_V01,10610,person,0.4669,4,0,0,878,546
762,L21_V01,10610,person,0.4537,4,996,0,283,639
763,L21_V01,10610,person,0.3046,4,0,-1,749,719
764,L21_V01,10651,person,0.4667,2,138,0,206,281
765,L21_V01,10651,person,0.3878,2,143,0,193,105
766,L21_V01,10651,skateboard,0.3195,1,69,259,685,300
767,L21_V01,10771,person,0.9326,4,85,54,424,586
768,L21_V01,10771,person,0.9216,4,792,76,412,623
769,L21_V01,10771,person,0.6127,4,1147,150,132,281
770,L21_V01,10771,person,0.3778,4,1148,150,132,489
771,L21_V01,10771,tie,0.4944,4,955,333,64,223
772,L21_V01,10771,tie,0.4689,4,333,329,29,213
773,L21_V01,10771,tie,0.3328,4,1011,353,34,204
774,L21_V01,10771,tie,0.3061,4,304,311,58,231
775,L21_V01,10830,person,0.9486,7,298,196,125,348
776,L21_V01,10830,person,0.9481,7,463,204,126,323
777,L21_V01,10830,person,0.9453,7,146,188,141,392
778,L21_V01,10830,person,0.9174,7,908,242,73,178
779,L21_V01,10830,person,0.9147,7,861,259,90,175
780,L21_V01,10830,person,0.8678,7,616,207,62,146
781,L21_V01,10830,person,0.6266,7,546,224,63,62
782,L21_V01,10830,tvmonitor,0.8512,1,50,184,215,137
783,L21_V01,10830,oven,0.6764,1,0,501,154,103
784,L21_V01,10830,pottedplant,0.621,1,1074,283,75,80
785,L21_V01,10830,tie,0.554,4,500,266,22,53
786,L21_V01,10830,tie,0.4294,4,644,253,9,25
787,L21_V01,10830,tie,0.328,4,573,270,9,15
788,L21_V01,10830,tie,0.3163,4,353,261,18,85
789,L21_V01,10830,chair,0.5205,1,108,347,54,63
790,L21_V01,10830,diningtable,0.4943,2,537,338,155,143
791,L21_V01,10830,diningtable,0.4082,2,717,330,189,112
792,L21_V01,10830,microwave,0.4442,1,1,502,153,102
793,L21_V01,10893,person,0.5086,7,0,350,825,367
794,L21_V01,10893,person,0.4305,7,0,346,401,291
795,L21_V01,10893,person,0.3822,7,0,0,904,448
796,L21_V01,10893,person,0.3618,7,-1,0,913,719
797,L21_V01,10893,person,0.3542,7,317,689,491,30
798,L21_V01,10893,person,0.3202,7,0,0,907,638
799,L21_V01,10893,person,0.317,7,319,523,507,197
800,L21_V01,10893,cell phone,0.3058,1,179,55,789,585
801,L21_V01,10894,person,0.487,6,0,344,412,293
802,L21_V01,10894,person,0.4131,6,0,289,832,428
803,L21_V01,10894,person,0.4122,6,0,0,906,442
804,L21_V01,10894,person,0.3624,6,0,337,827,301
805,L21_V01,10894,person,0.3576,6,0,1,907,637
806,L21_V01,10894,person,0.3339,6,568,522,259,198
807,L21_V01,10894,suitcase,0.3849,1,180,52,792,586
808,L21_V01,10894,cell phone,0.3303,1,180,52,792,586
809,L21_V01,10894,diningtable,0.3302,1,849,96,429,544
810,L21_V01,10938,person,0.9645,1,197,45,510,593
811,L21_V01,10938,tvmonitor,0.744,1,847,384,200,187
812,L21_V01,10938,chair,0.5288,1,79,559,137,79
813,L21_V01,10938,bottle,0.4487,1,821,492,28,58
814,L21_V01,10938,laptop,0.3196,1,846,383,201,216
815,L21_V01,10938,book,0.3183,1,733,587,102,44
816,L21_V01,10938,cup,0.3155,1,749,432,52,116
817,L21_V01,11110,clock,0.5313,6,313,391,27,31
818,L21_V01,11110,clock,0.4531,6,319,359,15,19
819,L21_V01,11110,clock,0.4176,6,308,316,20,28
820,L21_V01,11110,clock,0.4108,6,298,367,17,21
821,L21_V01,11110,clock,0.3356,6,306,466,27,35
822,L21_V01,11110,clock,0.3194,6,335,484,20,25
823,L21_V01,11110,bird,0.456,1,167,273,57,28
824,L21_V01,11110,apple,0.3919,1,492,482,23,30
825,L21_V01,11110,sports ball,0.3552,1,492,482,23,30
826,L21_V01,11475,person,0.58,3,72,244,104,102
827,L21_V01,11475,person,0.5555,3,1071,395,113,97
828,L21_V01,11475,person,0.3527,3,1034,394,153,244
829,L21_V01,11475,tvmonitor,0.5431,1,265,142,619,435
830,L21_V01,11475,pottedplant,0.4038,1,1028,456,159,183
831,L21_V01,11552,person,0.882,1,414,106,675,536
832,L21_V01,11552,cake,0.4297,1,209,564,410,73
833,L21_V01,11602,person,0.9004,14,0,326,367,311
834,L21_V01,11602,person,0.8813,14,567,250,275,286
835,L21_V01,11602,person,0.8737,14,946,204,173,268
836,L21_V01,11602,person,0.8239,14,401,56,180,201
837,L21_V01,11602,person,0.8183,14,792,72,115,170
838,L21_V01,11602,person,0.7841,14,1165,207,114,193
839,L21_V01,11602,person,0.757,14,0,34,183,259
840,L21_V01,11602,person,0.7011,14,905,92,105,125
841,L21_V01,11602,person,0.6814,14,664,82,159,292
842,L21_V01,11602,person,0.622,14,1006,92,129,119
843,L21_V01,11602,person,0.5165,14,1172,85,101,115
844,L21_V01,11602,person,0.4851,14,518,23,105,146
845,L21_V01,11602,person,0.4299,14,331,6,107,111
846,L21_V01,11602,person,0.3714,14,616,34,81,104
847,L21_V01,11602,bottle,0.8569,3,889,442,40,93
848,L21_V01,11602,bottle,0.7633,3,1233,361,28,70
849,L21_V01,11602,bottle,0.6897,3,716,495,35,91
850,L21_V01,11602,chair,0.8302,26,260,349,324,265
851,L21_V01,11602,chair,0.8284,26,265,115,156,148
852,L21_V01,11602,chair,0.6752,26,83,119,173,154
853,L21_V01,11602,chair,0.6011,26,102,61,147,83
854,L21_V01,11602,chair,0.5969,26,766,81,59,48
855,L21_V01,11602,chair,0.5584,26,880,129,65,58
856,L21_V01,11602,chair,0.5329,26,769,129,62,56
857,L21_V01,11602,chair,0.4767,26,804,51,61,30
858,L21_V01,11602,chair,0.4652,26,1056,267,91,150
859,L21_V01,11602,chair,0.4579,26,644,130,64,105
860,L21_V01,11602,chair,0.4321,26,315,36,52,80
861,L21_V01,11602,chair,0.4289,26,962,88,65,40
862,L21_V01,11602,chair,0.413,26,1237,132,42,58
863,L21_V01,11602,chair,0.4068,26,906,256,312,181
864,L21_V01,11602,chair,0.4002,26,986,128,54,39
865,L21_V01,11602,chair,0.388,26,1157,131,45,69
866,L21_V01,11602,chair,0.3689,26,1130,256,74,132
867,L21_V01,11602,chair,0.3667,26,495,324,328,244
868,L21_V01,11602,chair,0.3488,26,882,106,58,23
869,L21_V01,11602,chair,0.3402,26,496,324,159,209
870,L21_V01,11602,chair,0.3328,26,83,118,163,59
871,L21_V01,11602,chair,0.3273,26,1130,256,91,157
872,L21_V01,11602,chair,0.3268,26,9,14,106,42
873,L21_V01,11602,chair,0.3163,26,906,280,89,156
874,L21_V01,11602,chair,0.3135,26,253,55,66,68
875,L21_V01,11602,chair,0.31,26,603,106,95,133
876,L21_V01,11602,pottedplant,0.7883,1,577,486,149,137
877,L21_V01,11602,remote,0.495,1,1161,407,69,20
878,L21_V01,11602,cell phone,0.4373,1,1161,407,69,20
879,L21_V01,11602,tie,0.3634,1,968,168,23,44
880,L21_V01,11602,cup,0.3463,1,930,474,41,45
881,L21_V01,11602,book,0.3116,1,912,426,140,52
882,L21_V01,11602,bench,0.3019,1,904,267,375,369
883,L21_V01,11651,laptop,0.7755,1,0,0,1279,717
884,L21_V01,11651,cell phone,0.3912,1,0,0,1279,717
885,L21_V01,11651,tvmonitor,0.3045,1,0,0,1279,717
886,L21_V01,11697,person,0.9678,1,520,49,720,589
887,L21_V01,11697,diningtable,0.4037,1,484,421,268,77
888,L21_V01,11916,clock,0.5086,6,313,391,28,31
889,L21_V01,11916,clock,0.4671,6,39,302,114,208
890,L21_V01,11916,clock,0.4628,6,307,316,21,28
891,L21_V01,11916,clock,0.4307,6,298,367,18,23
892,L21_V01,11916,clock,0.3939,6,320,359,15,19
893,L21_V01,11916,clock,0.3797,6,306,466,28,36
894,L21_V01,11916,bird,0.3594,1,166,273,58,28
895,L21_V01,11916,apple,0.3554,1,492,483,23,29
896,L21_V01,11916,sports ball,0.3396,1,492,483,23,29
897,L21_V01,11917,clock,0.5104,6,313,391,28,31
898,L21_V01,11917,clock,0.4689,6,39,302,115,208
899,L21_V01,11917,clock,0.4656,6,307,316,21,28
900,L21_V01,11917,clock,0.4317,6,298,367,18,23
901,L21_V01,11917,clock,0.3953,6,320,359,15,19
902,L21_V01,11917,clock,0.3843,6,306,466,28,36
903,L21_V01,11917,bird,0.3581,1,166,273,58,28
904,L21_V01,11917,apple,0.3557,1,492,483,23,29
905,L21_V01,11917,sports ball,0.339,1,492,483,23,29
906,L21_V01,12052,laptop,0.8182,2,5,0,1279,719
907,L21_V01,12052,laptop,0.3507,2,4,0,1276,719
908,L21_V01,12052,cell phone,0.5688,1,5,0,1279,719
909,L21_V01,12052,person,0.4663,3,305,555,412,164
910,L21_V01,12052,person,0.3762,3,305,556,364,83
911,L21_V01,12052,person,0.3005,3,298,1,978,718
912,L21_V01,12052,tvmonitor,0.4055,2,5,0,1279,719
913,L21_V01,12052,tvmonitor,0.3926,2,4,0,1276,719
914,L21_V01,12147,person,0.9706,1,1,31,1084,612
915,L21_V01,12147,tvmonitor,0.5195,1,0,1,1062,639
916,L21_V01,12147,tie,0.3793,2,532,519,61,119
917,L21_V01,12147,tie,0.3231,2,485,519,109,200
918,L21_V01,12229,person,0.9432,5,725,288,274,325
919,L21_V01,12229,person,0.9029,5,589,208,193,333
920,L21_V01,12229,person,0.8909,5,1030,220,125,213
921,L21_V01,12229,person,0.8771,5,195,205,54,44
922,L21_V01,12229,person,0.851,5,512,167,42,44
923,L21_V01,12229,keyboard,0.9347,4,78,382,175,45
924,L21_V01,12229,keyboard,0.9064,4,356,348,136,36
925,L21_V01,12229,keyboard,0.9051,4,911,523,150,98
926,L21_V01,12229,keyboard,0.3238,4,539,322,72,26
927,L21_V01,12229,chair,0.9183,7,403,410,201,227
928,L21_V01,12229,chair,0.8915,7,103,425,215,212
929,L21_V01,12229,chair,0.882,7,955,418,101,71
930,L21_V01,12229,chair,0.8798,7,687,474,60,154
931,L21_V01,12229,chair,0.8252,7,614,357,162,166
932,L21_V01,12229,chair,0.3995,7,766,330,49,74
933,L21_V01,12229,chair,0.3123,7,309,404,91,149
934,L21_V01,12229,mouse,0.9066,6,824,575,61,33
935,L21_V01,12229,mouse,0.8312,6,267,389,30,15
936,L21_V01,12229,mouse,0.7012,6,491,349,28,12
937,L21_V01,12229,mouse,0.7003,6,634,314,25,10
938,L21_V01,12229,mouse,0.3541,6,623,327,16,9
939,L21_V01,12229,mouse,0.3493,6,667,317,21,6
940,L21_V01,12229,tvmonitor,0.8903,14,31,248,200,133
941,L21_V01,12229,tvmonitor,0.8836,14,314,230,140,114
942,L21_V01,12229,tvmonitor,0.8535,14,507,218,104,98
943,L21_V01,12229,tvmonitor,0.7502,14,1060,344,136,268
944,L21_V01,12229,tvmonitor,0.7108,14,444,209,115,99
945,L21_V01,12229,tvmonitor,0.6824,14,592,199,81,42
946,L21_V01,12229,tvmonitor,0.6432,14,0,238,167,70
947,L21_V01,12229,tvmonitor,0.5603,14,654,229,56,78
948,L21_V01,12229,tvmonitor,0.4519,14,1181,359,98,221
949,L21_V01,12229,tvmonitor,0.3595,14,762,239,30,69
950,L21_V01,12229,tvmonitor,0.3305,14,657,232,135,77
951,L21_V01,12229,tvmonitor,0.328,14,213,225,146,157
952,L21_V01,12229,tvmonitor,0.3181,14,1062,343,134,268
953,L21_V01,12229,tvmonitor,0.3112,14,232,273,87,110
954,L21_V01,12229,laptop,0.3301,1,539,322,72,26
955,L21_V01,12303,person,0.9189,2,174,192,250,202
956,L21_V01,12303,person,0.8396,2,934,148,138,147
